code,listing_year
300195.0,2011
300196.0,2011
300197.0,2011
300198.0,2011
300199.0,2011
300200.0,2011
300201.0,2011
300202.0,2011
300203.0,2011
300204.0,2011
300205.0,2011
300206.0,2011
300207.0,2011
300208.0,2011
300209.0,2011
300210.0,2011
300211.0,2011
300212.0,2011
300213.0,2011
300214.0,2011
300215.0,2011
300216.0,2011
300217.0,2011
300218.0,2011
300219.0,2011
300220.0,2011
300221.0,2011
300222.0,2011
300223.0,2011
300224.0,2011
300225.0,2011
300226.0,2011
300227.0,2011
300228.0,2011
300229.0,2011
300230.0,2011
300231.0,2011
300232.0,2011
300233.0,2011
300234.0,2011
300235.0,2011
300236.0,2011
300237.0,2011
300238.0,2011
300239.0,2011
300240.0,2011
300241.0,2011
300242.0,2011
300243.0,2011
300244.0,2011
300245.0,2011
300246.0,2011
300247.0,2011
300248.0,2011
300249.0,2011
300250.0,2011
300251.0,2011
300252.0,2011
300253.0,2011
300254.0,2011
300255.0,2011
300256.0,2011
300257.0,2011
300258.0,2011
300259.0,2011
300260.0,2011
300261.0,2011
300262.0,2011
300263.0,2011
300264.0,2011
300265.0,2011
300266.0,2011
300267.0,2011
300268.0,2011
300269.0,2011
300270.0,2011
300271.0,2011
300272.0,2011
300273.0,2011
300274.0,2011
300275.0,2011
300276.0,2011
300277.0,2011
300278.0,2011
300279.0,2011
300280.0,2011
300281.0,2011
300282.0,2011
300283.0,2012
300284.0,2012
300285.0,2012
300286.0,2012
300287.0,2012
300288.0,2012
300289.0,2012
300290.0,2012
300291.0,2012
300292.0,2012
300293.0,2012
300294.0,2012
300295.0,2012
300296.0,2012
300297.0,2012
300298.0,2012
300299.0,2012
300300.0,2012
300301.0,2012
300302.0,2012
300303.0,2012
300304.0,2012
300305.0,2012
300306.0,2012
300307.0,2012
300308.0,2012
300309.0,2012
300310.0,2012
300311.0,2012
300312.0,2012
300313.0,2012
300314.0,2012
300315.0,2012
300316.0,2012
300317.0,2012
300318.0,2012
300319.0,2012
300320.0,2012
300321.0,2012
300322.0,2012
300323.0,2012
300324.0,2012
300325.0,2012
300326.0,2012
300327.0,2012
300328.0,2012
300329.0,2012
300330.0,2012
300331.0,2012
300332.0,2012
300333.0,2012
300334.0,2012
300335.0,2012
300336.0,2012
300337.0,2012
300338.0,2012
300339.0,2012
300340.0,2012
300341.0,2012
300342.0,2012
300343.0,2012
300344.0,2012
300345.0,2012
300346.0,2012
300347.0,2012
300348.0,2012
300349.0,2012
300350.0,2012
300351.0,2012
300352.0,2012
300353.0,2012
300354.0,2012
300355.0,2012
300356.0,2012
300357.0,2014
300358.0,2014
300359.0,2014
300360.0,2014
300362.0,2014
300363.0,2014
300364.0,2015
300365.0,2014
300366.0,2014
300367.0,2014
300368.0,2014
300369.0,2014
300370.0,2014
300371.0,2014
300372.0,2014
300373.0,2014
300374.0,2015
300375.0,2014
300376.0,2014
300377.0,2014
300378.0,2014
300379.0,2014
300380.0,2014
300381.0,2014
300382.0,2014
300383.0,2014
300384.0,2014
300385.0,2014
300386.0,2014
300387.0,2014
300388.0,2014
300389.0,2014
300390.0,2014
300391.0,2014
300392.0,2014
300393.0,2014
300394.0,2015
300395.0,2014
300396.0,2014
300397.0,2014
300398.0,2014
300399.0,2014
300400.0,2014
300401.0,2014
300402.0,2014
300403.0,2014
300404.0,2015
300405.0,2014
300406.0,2014
300407.0,2014
300408.0,2014
300409.0,2014
300410.0,2014
300411.0,2014
300412.0,2014
300413.0,2015
300414.0,2015
300415.0,2015
300416.0,2015
300417.0,2015
300418.0,2015
300419.0,2015
300420.0,2015
300421.0,2015
300422.0,2015
300423.0,2015
300424.0,2015
300425.0,2015
300426.0,2015
300427.0,2015
300428.0,2015
300429.0,2015
300430.0,2015
300431.0,2015
300432.0,2015
300433.0,2015
300434.0,2015
300435.0,2015
300436.0,2015
300437.0,2015
300438.0,2015
300439.0,2015
300440.0,2015
300441.0,2015
300442.0,2015
300443.0,2015
300444.0,2015
300445.0,2015
300446.0,2015
300447.0,2015
300448.0,2015
300449.0,2015
300450.0,2015
300451.0,2015
300452.0,2015
300453.0,2015
300454.0,2018
300455.0,2015
300456.0,2015
300457.0,2015
300458.0,2015
300459.0,2015
300460.0,2015
300461.0,2015
300462.0,2015
300463.0,2015
300464.0,2015
300465.0,2015
300466.0,2015
300467.0,2015
300468.0,2015
300469.0,2015
300470.0,2015
300471.0,2015
300472.0,2015
300473.0,2015
300474.0,2016
300475.0,2015
300476.0,2015
300477.0,2015
300478.0,2015
300479.0,2015
300480.0,2015
300481.0,2015
300482.0,2015
300483.0,2015
300484.0,2016
300485.0,2015
300486.0,2015
300487.0,2015
300488.0,2015
300489.0,2015
300490.0,2015
300491.0,2015
300492.0,2015
300493.0,2015
300494.0,2015
300495.0,2015
300496.0,2015
300497.0,2015
300498.0,2015
300499.0,2016
300500.0,2016
300501.0,2016
300502.0,2016
300503.0,2016
300504.0,2018
300505.0,2016
300506.0,2016
300507.0,2016
300508.0,2016
300509.0,2016
300510.0,2016
300511.0,2016
300512.0,2016
300513.0,2016
300514.0,2017
300515.0,2016
300516.0,2016
300517.0,2016
300518.0,2016
300519.0,2016
300520.0,2016
300521.0,2016
300522.0,2016
300523.0,2016
300525.0,2016
300526.0,2016
300527.0,2016
300528.0,2016
300529.0,2016
300530.0,2016
300531.0,2016
300532.0,2016
300533.0,2016
300534.0,2016
300535.0,2016
300536.0,2016
300537.0,2016
300538.0,2016
300539.0,2016
300540.0,2016
300541.0,2016
300542.0,2016
300543.0,2016
300545.0,2016
300546.0,2016
300547.0,2016
300548.0,2016
300549.0,2016
300550.0,2016
300551.0,2016
300552.0,2016
300553.0,2016
300554.0,2017
300555.0,2016
300556.0,2016
300557.0,2016
300558.0,2016
300559.0,2016
300560.0,2016
300561.0,2016
300562.0,2016
300563.0,2016
300564.0,2019
300565.0,2016
300566.0,2016
300567.0,2016
300568.0,2016
300569.0,2016
300570.0,2016
300571.0,2016
300572.0,2016
300573.0,2016
300575.0,2016
300576.0,2016
300577.0,2016
300578.0,2017
300579.0,2016
300580.0,2017
300581.0,2016
300582.0,2016
300583.0,2017
300584.0,2017
300585.0,2016
300586.0,2017
300587.0,2017
300588.0,2017
300589.0,2017
300590.0,2017
300591.0,2017
300592.0,2017
300593.0,2017
300594.0,2019
300595.0,2017
300596.0,2017
300597.0,2017
300598.0,2017
300599.0,2017
300600.0,2017
300601.0,2017
300602.0,2017
300603.0,2017
300604.0,2017
300605.0,2017
300606.0,2017
300607.0,2017
300608.0,2017
300609.0,2017
300610.0,2017
300611.0,2017
300612.0,2017
300613.0,2017
300614.0,2021
300615.0,2017
300616.0,2017
300617.0,2017
300618.0,2017
300619.0,2017
300620.0,2017
300621.0,2017
300622.0,2017
300623.0,2017
300624.0,2018
300625.0,2017
300626.0,2017
300627.0,2017
300628.0,2017
300629.0,2017
300630.0,2017
300631.0,2017
300632.0,2017
300633.0,2017
300634.0,2018
300635.0,2017
300636.0,2017
300637.0,2017
300638.0,2017
300639.0,2017
300640.0,2017
300641.0,2017
300642.0,2017
300643.0,2017
300644.0,2018
300645.0,2017
300647.0,2017
300648.0,2017
300649.0,2017
300650.0,2017
300651.0,2017
300652.0,2017
300653.0,2017
300654.0,2017
300655.0,2017
300656.0,2017
300657.0,2017
300658.0,2017
300659.0,2017
300660.0,2017
300661.0,2017
300662.0,2017
300663.0,2017
300664.0,2018
300665.0,2017
300666.0,2017
300667.0,2017
300668.0,2017
300669.0,2017
300670.0,2017
300671.0,2017
300672.0,2017
300673.0,2017
300674.0,2007
300675.0,2017
300676.0,2017
300677.0,2017
300678.0,2017
300679.0,2017
300680.0,2017
300681.0,2017
300682.0,2017
300683.0,2017
300684.0,2017
300685.0,2017
300686.0,2017
300687.0,2017
300688.0,2017
300689.0,2017
300690.0,2017
300691.0,2017
300692.0,2017
300693.0,2017
300694.0,2018
300695.0,2017
300696.0,2017
300697.0,2017
300698.0,2017
300699.0,2017
300700.0,2017
300701.0,2017
300702.0,2017
300703.0,2017
300705.0,2017
300706.0,2017
300707.0,2017
300708.0,2017
300709.0,2017
300710.0,2017
300711.0,2017
300712.0,2017
300713.0,2017
300715.0,2017
300716.0,2017
300717.0,2017
300718.0,2017
300719.0,2017
300720.0,2017
300721.0,2017
300722.0,2017
300723.0,2017
300724.0,2018
300725.0,2017
300726.0,2017
300727.0,2017
300729.0,2017
300730.0,2017
300731.0,2017
300732.0,2017
300733.0,2018
300735.0,2017
300736.0,2018
300737.0,2018
300738.0,2018
300739.0,2018
300740.0,2018
300741.0,2018
300742.0,2018
300743.0,2018
300745.0,2018
300746.0,2018
300747.0,2018
300748.0,2018
300749.0,2018
300750.0,2018
300751.0,2018
300752.0,2018
300753.0,2018
300755.0,2019
300756.0,2018
300757.0,2019
300758.0,2019
300759.0,2019
300760.0,2018
300761.0,2019
300762.0,2019
300763.0,2019
300765.0,2019
300766.0,2019
300767.0,2019
300768.0,2019
300769.0,2019
300770.0,2019
300771.0,2019
300772.0,2019
300773.0,2019
300774.0,2021
300775.0,2019
300776.0,2019
300777.0,2019
300778.0,2019
300779.0,2019
300780.0,2019
300781.0,2019
300782.0,2019
300783.0,2019
300785.0,2019
300786.0,2019
300787.0,2019
300788.0,2019
300789.0,2019
300790.0,2019
300791.0,2019
300792.0,2019
300793.0,2019
300795.0,2019
300796.0,2019
300797.0,2019
300798.0,2019
300799.0,2019
300800.0,2019
300801.0,2019
300802.0,2019
300803.0,2019
300804.0,2023
300805.0,2019
300806.0,2019
300807.0,2019
300808.0,2019
300809.0,2019
300810.0,2019
300811.0,2019
300812.0,2020
300813.0,2020
300814.0,2021
300815.0,2020
300816.0,2020
300817.0,2020
300818.0,2020
300819.0,2020
300820.0,2020
300821.0,2020
300822.0,2020
300823.0,2020
300824.0,2020
300825.0,2020
300826.0,2020
300827.0,2020
300828.0,2020
300829.0,2020
300830.0,2020
300831.0,2020
300832.0,2020
300833.0,2020
300834.0,2022
300835.0,2020
300836.0,2020
300837.0,2020
300838.0,2020
300839.0,2020
300840.0,2020
300841.0,2020
300842.0,2020
300843.0,2020
300844.0,2021
300845.0,2020
300846.0,2020
300847.0,2020
300848.0,2020
300849.0,2020
300850.0,2020
300851.0,2020
300852.0,2020
300853.0,2020
300854.0,2021
300855.0,2020
300856.0,2020
300857.0,2020
300858.0,2020
300859.0,2020
300860.0,2020
300861.0,2020
300862.0,2020
300863.0,2020
300864.0,2020
300865.0,2020
300866.0,2020
300867.0,2020
300868.0,2020
300869.0,2020
300870.0,2020
300871.0,2020
300872.0,2020
300873.0,2020
300875.0,2020
300876.0,2020
300877.0,2020
300878.0,2020
300879.0,2020
300880.0,2020
300881.0,2020
300882.0,2020
300883.0,2020
300884.0,2020
300885.0,2020
300886.0,2020
300887.0,2020
300888.0,2020
300889.0,2020
300890.0,2020
300891.0,2020
300892.0,2020
300893.0,2020
300894.0,2020
300895.0,2020
300896.0,2020
300897.0,2020
300898.0,2020
300899.0,2020
300900.0,2020
300901.0,2020
300902.0,2020
300903.0,2020
300904.0,2023
300905.0,2020
300906.0,2020
300907.0,2020
300908.0,2020
300909.0,2020
300910.0,2020
300911.0,2020
300912.0,2020
300913.0,2020
300915.0,2020
300916.0,2020
300917.0,2020
300918.0,2020
300919.0,2020
300920.0,2020
300921.0,2020
300922.0,2020
300923.0,2020
300925.0,2020
300926.0,2021
300927.0,2021
300928.0,2021
300929.0,2021
300930.0,2021
300931.0,2021
300932.0,2021
300933.0,2021
300935.0,2021
300936.0,2021
300937.0,2021
300938.0,2021
300939.0,2021
300940.0,2021
300941.0,2021
300942.0,2021
300943.0,2021
300945.0,2021
300946.0,2021
300947.0,2021
300948.0,2021
300949.0,2021
300950.0,2021
300951.0,2021
300952.0,2021
300953.0,2021
300955.0,2021
300956.0,2021
300957.0,2021
300958.0,2021
300959.0,2021
300960.0,2021
300961.0,2021
300962.0,2021
300963.0,2021
300964.0,2021
300965.0,2021
300966.0,2021
300967.0,2021
300968.0,2021
300969.0,2021
300970.0,2021
300971.0,2021
300972.0,2021
300973.0,2021
300975.0,2021
300976.0,2021
300977.0,2021
300978.0,2021
300979.0,2021
300980.0,2021
300981.0,2021
300982.0,2021
300983.0,2021
300984.0,2021
300985.0,2021
300986.0,2021
300987.0,2021
300988.0,2021
300989.0,2021
300990.0,2021
300991.0,2021
300992.0,2021
300993.0,2021
300994.0,2021
300995.0,2021
300996.0,2008
300997.0,2021
300998.0,2021
300999.0,2020
301000.0,2021
301001.0,2021
301002.0,2021
301003.0,2021
301004.0,2021
301005.0,2021
301006.0,2021
301007.0,2021
301008.0,2021
301009.0,2021
301010.0,2021
301011.0,2021
301012.0,2021
301013.0,2021
301015.0,2021
301016.0,2021
301017.0,2021
301018.0,2021
301019.0,2021
301020.0,2021
301021.0,2021
301022.0,2021
301023.0,2021
301024.0,2021
301025.0,2021
301026.0,2021
301027.0,2021
301028.0,2021
301029.0,2021
301030.0,2021
301031.0,2021
301032.0,2021
301033.0,2021
301035.0,2021
301036.0,2021
301037.0,2021
301038.0,2021
301039.0,2019
301040.0,2021
301041.0,2021
301042.0,2021
301043.0,2021
301045.0,2021
301046.0,2021
301047.0,2021
301048.0,2021
301049.0,2021
301050.0,2021
301051.0,2021
301052.0,2021
301053.0,2021
301055.0,2021
301056.0,2021
301057.0,2021
301058.0,2021
301059.0,2021
301060.0,2021
301061.0,2021
301062.0,2021
301063.0,2021
301065.0,2021
301066.0,2021
301067.0,2021
301068.0,2021
301069.0,2021
301070.0,2021
301071.0,2021
301072.0,2021
301073.0,2021
301075.0,2021
301076.0,2021
301077.0,2021
301078.0,2021
301079.0,2021
301080.0,2021
301081.0,2021
301082.0,2021
301083.0,2021
301085.0,2021
301086.0,2021
301087.0,2021
301088.0,2021
301089.0,2021
301090.0,2021
301091.0,2021
301092.0,2021
301093.0,2021
301095.0,2022
301096.0,2021
301097.0,2022
301098.0,2021
301099.0,2021
301100.0,2021
301101.0,2021
301102.0,2022
301103.0,2022
301105.0,2022
301106.0,2022
301107.0,2022
301108.0,2021
301109.0,2022
301110.0,2022
301111.0,2021
301112.0,2022
301113.0,2021
301115.0,2022
301116.0,2022
301117.0,2022
301118.0,2021
301119.0,2021
301120.0,2022
301121.0,2022
301122.0,2022
301123.0,2022
301125.0,2022
301126.0,2021
301127.0,2021
301128.0,2021
301129.0,2021
301130.0,2022
301131.0,2022
301132.0,2022
301133.0,2021
301135.0,2022
301136.0,2022
301137.0,2022
301138.0,2021
301139.0,2022
301141.0,2023
301148.0,2022
301149.0,2021
301150.0,2022
301151.0,2022
301152.0,2022
301153.0,2022
301155.0,2021
301156.0,2022
301157.0,2023
301158.0,2022
301159.0,2022
301160.0,2022
301161.0,2022
301162.0,2022
301163.0,2022
301165.0,2022
301166.0,2021
301167.0,2021
301168.0,2021
301169.0,2021
301170.0,2023
301171.0,2022
301172.0,2023
301175.0,2022
301176.0,2022
301177.0,2021
301178.0,2021
301179.0,2021
301180.0,2021
301181.0,2022
301182.0,2021
301183.0,2022
301185.0,2021
301186.0,2021
301187.0,2022
301188.0,2021
301189.0,2021
301190.0,2021
301191.0,2022
301192.0,2020
301193.0,2021
301195.0,2022
301196.0,2022
301197.0,2022
301198.0,2021
301199.0,2021
301200.0,2022
301201.0,2022
301202.0,2023
301203.0,2023
301205.0,2022
301206.0,2022
301207.0,2022
301208.0,2022
301209.0,2022
301210.0,2023
301211.0,2021
301212.0,2022
301213.0,2021
301215.0,2022
301216.0,2022
301217.0,2022
301218.0,2022
301219.0,2022
301220.0,2022
301221.0,2021
301222.0,2022
301223.0,2022
301225.0,2023
301226.0,2022
301227.0,2022
301228.0,2022
301229.0,2022
301230.0,2022
301231.0,2022
301232.0,2023
301233.0,2022
301234.0,2022
301235.0,2022
301236.0,2022
301237.0,2022
301238.0,2022
301239.0,2022
301246.0,2023
301248.0,2022
301251.0,2023
301252.0,2023
301255.0,2022
301256.0,2022
301257.0,2022
301258.0,2022
301259.0,2022
301260.0,2023
301261.0,2023
301262.0,2023
301263.0,2022
301265.0,2022
301266.0,2022
301267.0,2022
301268.0,2022
301269.0,2022
301270.0,2022
301272.0,2023
301273.0,2022
301276.0,2022
301277.0,2022
301278.0,2022
301279.0,2022
301280.0,2022
301281.0,2023
301282.0,2022
301283.0,2022
301285.0,2022
301286.0,2022
301287.0,2023
301288.0,2022
301289.0,2022
301290.0,2022
301291.0,2023
301292.0,2023
301293.0,2023
301295.0,2023
301296.0,2022
301297.0,2022
301298.0,2022
301299.0,2022
301300.0,2022
301301.0,2022
301302.0,2022
301303.0,2023
301305.0,2023
301306.0,2022
301307.0,2023
301308.0,2022
301309.0,2022
301310.0,2023
301311.0,2022
301312.0,2022
301313.0,2022
301314.0,2023
301315.0,2023
301316.0,2022
301317.0,2023
301318.0,2022
301319.0,2022
301320.0,2023
301321.0,2020
301322.0,2023
301323.0,2023
301325.0,2023
301326.0,2022
301327.0,2022
301328.0,2022
301329.0,2023
301330.0,2022
301331.0,2022
301332.0,2023
301333.0,2022
301335.0,2022
301336.0,2022
301337.0,2023
301338.0,2022
301339.0,2022
301345.0,2023
301348.0,2023
301349.0,2022
301353.0,2023
301355.0,2023
301356.0,2022
301357.0,2023
301358.0,2023
301359.0,2022
301360.0,2023
301361.0,2022
301362.0,2023
301363.0,2022
301365.0,2022
301366.0,2022
301367.0,2022
301368.0,2022
301369.0,2022
301370.0,2023
301371.0,2023
301372.0,2023
301373.0,2023
301376.0,2023
301377.0,2022
301378.0,2023
301379.0,2022
301380.0,2022
301381.0,2023
301382.0,2023
301383.0,2023
301386.0,2023
301387.0,2023
301388.0,2022
301389.0,2022
301390.0,2023
301391.0,2022
301393.0,2023
301395.0,2023
301396.0,2022
301397.0,2023
301398.0,2022
301399.0,2023
301408.0,2023
301413.0,2023
301418.0,2023
301419.0,2023
301421.0,2023
301428.0,2023
301429.0,2023
301439.0,2023
301446.0,2023
301448.0,2023
301456.0,2023
301459.0,2023
301468.0,2023
301469.0,2023
301486.0,2023
301487.0,2023
301488.0,2023
301489.0,2023
301498.0,2023
301499.0,2023
301500.0,2023
301502.0,2024
301503.0,2023
301505.0,2023
301507.0,2023
301508.0,2023
301509.0,2023
301510.0,2023
301511.0,2023
301512.0,2023
301515.0,2023
301516.0,2023
301517.0,2023
301518.0,2023
301519.0,2023
301520.0,2023
301522.0,2024
301525.0,2023
301526.0,2023
301528.0,2023
301529.0,2023
301533.0,2023
301536.0,2024
301538.0,2024
301539.0,2024
301548.0,2023
301550.0,2023
301555.0,2023
301558.0,2023
301559.0,2023
301566.0,2023
301567.0,2024
301568.0,2023
301577.0,2024
301578.0,2023
301588.0,2024
301589.0,2024
301591.0,2024
301611.0,2024
302132.0,2010
430017.0,2023
430047.0,2020
430090.0,2021
430139.0,2022
430198.0,2020
430300.0,2022
430418.0,2020
430425.0,2023
430476.0,2022
430478.0,2023
430489.0,2020
430510.0,2020
430556.0,2023
430564.0,2022
430685.0,2022
430718.0,2022
600000.0,1999
600001.0,1998
600002.0,1998
600003.0,1999
600004.0,2003
600005.0,1999
600006.0,1999
600007.0,1999
600008.0,2000
600009.0,1998
600010.0,2001
600011.0,1994
600012.0,1996
600015.0,2003
600016.0,2000
600017.0,2006
600018.0,2000
600019.0,2000
600020.0,2003
600021.0,2003
600022.0,2004
600023.0,2013
600025.0,2017
600026.0,1994
600027.0,1999
600028.0,2000
600029.0,1997
600030.0,2003
600031.0,2003
600032.0,2021
600033.0,2001
600035.0,2004
600036.0,2002
600037.0,2001
600038.0,2000
600039.0,2003
600048.0,2006
600050.0,2002
600051.0,1997
600052.0,1997
600053.0,1997
600054.0,1996
600055.0,1997
600056.0,1997
600057.0,1997
600058.0,1997
600059.0,1997
600060.0,1997
600061.0,1997
600062.0,1997
600063.0,1997
600064.0,1997
600065.0,1997
600066.0,1997
600067.0,1997
600068.0,1997
600069.0,1997
600070.0,1997
600071.0,1997
600072.0,1997
600073.0,1997
600074.0,1997
600075.0,1997
600076.0,1997
600077.0,1997
600078.0,1997
600079.0,1997
600080.0,1997
600081.0,1997
600082.0,1997
600083.0,1997
600084.0,1997
600085.0,1997
600086.0,1997
600087.0,1997
600088.0,1997
600089.0,1997
600090.0,1997
600091.0,1997
600092.0,1997
600093.0,1997
600094.0,1996
600095.0,1997
600096.0,1997
600097.0,1997
600098.0,1997
600099.0,1997
600100.0,1997
600101.0,1997
600102.0,1997
600103.0,1997
600104.0,1997
600105.0,1997
600106.0,1997
600107.0,1997
600108.0,1997
600109.0,1997
600110.0,1997
600111.0,1997
600112.0,1997
600113.0,1997
600114.0,2004
600115.0,1997
600116.0,1997
600117.0,1997
600118.0,1997
600119.0,1998
600120.0,1997
600121.0,1998
600122.0,1998
600123.0,1998
600125.0,1998
600126.0,1998
600127.0,1998
600128.0,1997
600129.0,1997
600130.0,2000
600131.0,1998
600132.0,1997
600133.0,1998
600135.0,1998
600136.0,1998
600137.0,1998
600138.0,1997
600139.0,1998
600141.0,1999
600143.0,2004
600145.0,1999
600146.0,1999
600148.0,1998
600149.0,1999
600150.0,1998
600151.0,1998
600152.0,1998
600153.0,1998
600155.0,1998
600156.0,1998
600157.0,1998
600158.0,1998
600159.0,1998
600160.0,1998
600161.0,1998
600162.0,1998
600163.0,1998
600165.0,1998
600166.0,1998
600167.0,1999
600168.0,1998
600169.0,1998
600170.0,1998
600171.0,1998
600172.0,1998
600173.0,1999
600175.0,1999
600176.0,1999
600177.0,1998
600178.0,1998
600179.0,1998
600180.0,1998
600181.0,1998
600182.0,1999
600183.0,1998
600184.0,2003
600185.0,1999
600186.0,1998
600187.0,1998
600188.0,1998
600189.0,1998
600190.0,1998
600191.0,1998
600192.0,1998
600193.0,1999
600195.0,1999
600196.0,1998
600197.0,1999
600198.0,1998
600199.0,1998
600200.0,1999
600201.0,1999
600202.0,1999
600203.0,1999
600205.0,1999
600206.0,1999
600207.0,1999
600208.0,1999
600209.0,1999
600210.0,1999
600211.0,1999
600212.0,1999
600213.0,1999
600215.0,1999
600216.0,1999
600217.0,1999
600218.0,1998
600219.0,1999
600220.0,1999
600221.0,1997
600222.0,1999
600223.0,2000
600225.0,2000
600226.0,1999
600227.0,2000
600228.0,1999
600229.0,2000
600230.0,2000
600231.0,2000
600232.0,2000
600233.0,2000
600234.0,2000
600235.0,2000
600236.0,2000
600237.0,2000
600238.0,2000
600239.0,1999
600240.0,2000
600241.0,2000
600242.0,2000
600243.0,2000
600246.0,2000
600247.0,2000
600248.0,2000
600249.0,2004
600250.0,2001
600251.0,2003
600252.0,2000
600253.0,2000
600255.0,2000
600256.0,2000
600257.0,2000
600258.0,2000
600259.0,2000
600260.0,2000
600261.0,2000
600262.0,2000
600263.0,2000
600265.0,2000
600266.0,1999
600267.0,2000
600268.0,1999
600269.0,2000
600270.0,2000
600271.0,2003
600272.0,1997
600273.0,2003
600275.0,2000
600276.0,2000
600277.0,2000
600278.0,2000
600279.0,2000
600280.0,2000
600281.0,2000
600282.0,2000
600283.0,2000
600284.0,2004
600285.0,2000
600286.0,1999
600287.0,2000
600288.0,2000
600289.0,2000
600290.0,2000
600291.0,2000
600292.0,2000
600293.0,2000
600295.0,1995
600296.0,2000
600297.0,2000
600298.0,2000
600299.0,2000
600300.0,2000
600301.0,2000
600302.0,2000
600303.0,2000
600305.0,2001
600306.0,2000
600307.0,2000
600308.0,2000
600309.0,2001
600310.0,2001
600311.0,2001
600312.0,2001
600313.0,2001
600315.0,2001
600316.0,2000
600317.0,2002
600318.0,2000
600319.0,2001
600320.0,1997
600321.0,2001
600322.0,2001
600323.0,2000
600325.0,2004
600326.0,2001
600327.0,2002
600328.0,2000
600329.0,1997
600330.0,2001
600331.0,2001
600332.0,1997
600333.0,2000
600335.0,2001
600336.0,2000
600337.0,2000
600338.0,2000
600339.0,2000
600340.0,2003
600343.0,2003
600345.0,2000
600346.0,2001
600348.0,2003
600350.0,2002
600351.0,2002
600352.0,2003
600353.0,2002
600354.0,2004
600355.0,2002
600356.0,2001
600357.0,2002
600358.0,2000
600359.0,1999
600360.0,2001
600361.0,2001
600362.0,1997
600363.0,2001
600365.0,2001
600366.0,2000
600367.0,2001
600368.0,2000
600369.0,2001
600370.0,2003
600371.0,2002
600372.0,2001
600373.0,2002
600375.0,2003
600376.0,2001
600377.0,1997
600378.0,2001
600379.0,2002
600380.0,2001
600381.0,2001
600382.0,2001
600383.0,2001
600385.0,2001
600386.0,2001
600387.0,2004
600388.0,2000
600389.0,2001
600390.0,2001
600391.0,2001
600392.0,2003
600393.0,2001
600395.0,2001
600396.0,2001
600397.0,2002
600398.0,2000
600399.0,2000
600400.0,2001
600401.0,2003
600403.0,2003
600405.0,2004
600406.0,2003
600408.0,2003
600409.0,2003
600410.0,2004
600415.0,2002
600416.0,2002
600418.0,2001
600419.0,2001
600420.0,2004
600421.0,2004
600422.0,2000
600423.0,2003
600425.0,2003
600426.0,2002
600428.0,2002
600429.0,2003
600432.0,2003
600433.0,2003
600435.0,2003
600436.0,2003
600438.0,2004
600439.0,2003
600444.0,2004
600446.0,2003
600448.0,2001
600449.0,2003
600452.0,2004
600455.0,2004
600456.0,2002
600458.0,2002
600459.0,2003
600460.0,2003
600461.0,2004
600462.0,2003
600463.0,2004
600466.0,2001
600467.0,2004
600468.0,2001
600469.0,2003
600470.0,2004
600472.0,2005
600475.0,2003
600476.0,2003
600477.0,2003
600478.0,2003
600479.0,2004
600480.0,2003
600481.0,2003
600482.0,2004
600483.0,2004
600485.0,2003
600486.0,2002
600487.0,2003
600488.0,2001
600489.0,2003
600490.0,2003
600491.0,2004
600493.0,2004
600495.0,2004
600496.0,2002
600497.0,2004
600498.0,2001
600499.0,2002
600500.0,2000
600501.0,2001
600502.0,2003
600503.0,2002
600505.0,2002
600506.0,2001
600507.0,2003
600508.0,2001
600509.0,2002
600510.0,2002
600511.0,2002
600512.0,2002
600513.0,2003
600515.0,2002
600516.0,2002
600517.0,2003
600518.0,2001
600519.0,2001
600520.0,2002
600521.0,2003
600522.0,2002
600523.0,2001
600525.0,2002
600526.0,2002
600527.0,2003
600528.0,2001
600529.0,2002
600530.0,2001
600531.0,2002
600532.0,2002
600533.0,2002
600535.0,2002
600536.0,2002
600537.0,2003
600538.0,2003
600539.0,2001
600540.0,2004
600543.0,2004
600545.0,2003
600546.0,2003
600547.0,2003
600548.0,1997
600549.0,2002
600550.0,2001
600551.0,2002
600552.0,2002
600553.0,2002
600555.0,1999
600556.0,2001
600557.0,2002
600558.0,2001
600559.0,2002
600560.0,2002
600561.0,2002
600562.0,2003
600563.0,2002
600565.0,2002
600566.0,2001
600567.0,2001
600568.0,2001
600569.0,2001
600570.0,2003
600571.0,2002
600572.0,2004
600573.0,2003
600575.0,2003
600576.0,2003
600577.0,2002
600578.0,2002
600579.0,2002
600580.0,2002
600581.0,2002
600582.0,2002
600583.0,2002
600584.0,2003
600585.0,1997
600586.0,2002
600587.0,2002
600588.0,2001
600589.0,2001
600590.0,2002
600591.0,2002
600592.0,2002
600593.0,2002
600594.0,2004
600595.0,2002
600596.0,2001
600597.0,2002
600598.0,2002
600599.0,2001
600600.0,1993
600601.0,1990
600602.0,1990
600603.0,1992
600604.0,1992
600605.0,1992
600606.0,1992
600607.0,1992
600608.0,1992
600609.0,1992
600610.0,1992
600611.0,1992
600612.0,1992
600613.0,1992
600614.0,1992
600615.0,1992
600616.0,1992
600617.0,1992
600618.0,1992
600619.0,1992
600620.0,1992
600621.0,1992
600622.0,1992
600623.0,1992
600624.0,1993
600625.0,1993
600626.0,1993
600627.0,1993
600628.0,1993
600629.0,1993
600630.0,1993
600631.0,1993
600632.0,1993
600633.0,1993
600634.0,1993
600635.0,1993
600636.0,1993
600637.0,1993
600638.0,1993
600639.0,1993
600640.0,1993
600641.0,1993
600642.0,1993
