code,year,Shrcr1,Shrhfd5
000527,2006,46.7355,0.222853
000527,2007,46.7355,0.22379
000527,2008,46.7355,0.22226
000527,2009,42.4868,0.183012
000527,2010,42.4868,0.182191
000527,2011,41.1681,0.170631
000527,2012,41.1681,0.170864
000527,2013,,
000528,2000,,
000528,2001,,
000528,2002,,
000528,2003,63.4738,0.405161
000528,2004,57.2053,0.32905
000528,2005,57.2053,0.328524
000528,2006,44.3669,0.198283
000528,2007,44.3669,0.198543
000528,2008,44.3669,0.19809
000528,2009,38.6884,0.151238
000528,2010,38.6884,0.152162
000528,2011,34.9758,0.123713
000528,2012,34.9758,0.123523
000528,2013,34.9758,0.12286
000528,2014,34.9758,0.122714
000528,2015,34.9758,0.123766
000528,2016,34.9758,0.123871
000528,2017,34.9758,0.123507
000528,2018,34.9758,0.124031
000528,2019,34.6652,0.122284
000528,2020,34.6652,0.121825
000528,2021,34.6812,0.12285
000528,2022,25.8723,0.076995
000528,2023,25.92,0.075476
000529,2000,,
000529,2001,,
000529,2002,,
000529,2003,27.4869,0.079752
000529,2004,29.6829,0.090726
000529,2005,29.6829,0.090726
000529,2006,29.6829,0.090726
000529,2009,49.3986,0.245018
000529,2010,50.1784,0.252623
000529,2011,50.1784,0.252631
000529,2012,51.1861,0.263044
000529,2013,51.2615,0.263584
000529,2014,51.2615,0.263623
000529,2015,51.2615,0.26352
000529,2016,51.5031,0.265923
000529,2017,51.5031,0.266028
000529,2018,51.5031,0.265952
000529,2019,51.5031,0.266143
000529,2020,51.5031,0.266192
000529,2021,51.5031,0.266755
000529,2022,54.6065,0.298348
000529,2023,54.6065,0.298371
000530,2000,,
000530,2001,,
000530,2002,,
000530,2003,29.8337,0.100165
000530,2004,30.3892,0.102578
000530,2005,30.3892,0.103174
000530,2006,21.9578,0.058789
000530,2007,21.9578,0.060846
000530,2008,21.9578,0.060688
000530,2009,21.9578,0.060357
000530,2010,21.9578,0.061061
000530,2011,21.9578,0.061883
000530,2012,21.9578,0.05832
000530,2013,21.9578,0.059061
000530,2014,21.9578,0.058527
000530,2015,21.339,0.056219
000530,2016,19.9556,0.048467
000530,2017,19.9556,0.047591
000530,2018,19.9801,0.047413
000530,2019,20.2697,0.048799
000530,2020,20.2697,0.048814
000530,2021,20.2697,0.048796
000530,2022,20.2697,0.04881
000530,2023,20.2697,0.04899
000531,2000,,
000531,2001,,
000531,2002,,
000531,2003,36.0115,0.167012
000531,2004,36.0115,0.167034
000531,2005,36.0115,0.167037
000531,2006,33.5648,0.145489
000531,2007,33.5648,0.147383
000531,2008,33.5648,0.145242
000531,2009,33.5648,0.145548
000531,2010,33.5648,0.145189
000531,2011,26.1158,0.124132
000531,2012,26.1158,0.124132
000531,2013,26.1158,0.124132
000531,2014,26.1158,0.12587
000531,2015,26.1158,0.116618
000531,2016,26.1158,0.12152
000531,2017,26.1158,0.12152
000531,2018,26.1158,0.12152
000531,2019,26.1158,0.12152
000531,2020,26.1158,0.12152
000531,2021,39.5888,0.192105
000531,2022,39.5888,0.192117
000531,2023,43.8942,0.214827
000532,2000,,
000532,2001,,
000532,2002,,
000532,2003,15.0,0.044763
000532,2004,15.0,0.045122
000532,2005,15.0,0.045122
000532,2006,15.1841,0.034863
000532,2007,13.4652,0.028501
000532,2008,11.2023,0.02294
000532,2009,10.0564,0.01726
000532,2010,10.0564,0.01771
000532,2011,10.5693,0.022217
000532,2012,13.348,0.030648
000532,2013,14.9096,0.057112
000532,2014,15.0024,0.074109
000532,2015,14.793,0.065004
000532,2016,14.4887,0.060388
000532,2017,14.4887,0.060388
000532,2018,14.4887,0.060388
000532,2019,14.4887,0.06039
000532,2020,28.4525,0.102803
000532,2021,28.4525,0.102802
000532,2022,28.4525,0.102802
000532,2023,28.4525,0.1028
000533,2000,,
000533,2001,,
000533,2002,,
000533,2003,24.9362,0.114431
000533,2004,24.9362,0.113904
000533,2005,24.9362,0.113904
000533,2006,24.9362,0.113904
000533,2007,24.2502,0.097618
000533,2008,24.5874,0.095213
000533,2009,24.702,0.095848
000533,2010,24.702,0.083618
000533,2011,24.8467,0.082585
000533,2012,24.8467,0.082696
000533,2013,24.9664,0.083267
000533,2014,24.9664,0.083256
000533,2015,24.9664,0.081758
000533,2016,17.3708,0.054094
000533,2017,17.3708,0.055701
000533,2018,17.3708,0.05465
000533,2019,17.3708,0.055491
000533,2020,17.3708,0.055491
000533,2021,17.3708,0.055346
000533,2022,17.3708,0.055337
000533,2023,17.3708,0.055324
000534,2000,,
000534,2001,,
000534,2002,,
000534,2003,38.3461,0.157034
000534,2004,38.3461,0.157034
000534,2005,38.3461,0.157034
000534,2006,23.6751,0.06817
000534,2007,18.6773,0.039869
000534,2008,18.6773,0.038115
000534,2009,18.6773,0.037619
000534,2010,18.6773,0.036384
000534,2011,18.7841,0.036299
000534,2012,56.0871,0.314883
000534,2013,56.0871,0.31487
000534,2014,56.167,0.315886
000534,2015,52.3963,0.276005
000534,2016,52.3828,0.275564
000534,2017,52.2815,0.275905
000534,2018,52.2815,0.275929
000534,2019,42.2815,0.191174
000534,2020,42.2815,0.191685
000534,2021,39.8634,0.164272
000534,2022,29.0854,0.089232
000534,2023,21.6464,0.052152
000535,2000,,
000535,2001,,
000535,2002,,
000535,2003,21.4713,0.050079
000535,2004,21.4713,0.050079
000535,2005,,
000536,2000,,
000536,2001,,
000536,2002,,
000536,2003,36.325,0.133419
000536,2004,36.325,0.133419
000536,2005,36.325,0.133419
000536,2006,36.325,0.133419
000536,2009,30.6165,0.096058
000536,2010,71.4228,0.51672
000536,2011,70.7738,0.507664
000536,2012,70.7738,0.505515
000536,2013,70.7738,0.504014
000536,2014,63.6329,0.407096
000536,2015,63.6329,0.406545
000536,2016,28.6774,0.122932
000536,2017,26.3659,0.110132
000536,2018,26.3659,0.109554
000536,2019,25.3666,0.104384
000536,2020,14.0884,0.069205
000536,2021,13.7333,0.063565
000536,2022,13.7333,0.06115
000536,2023,13.7333,0.060227
000537,2000,,
000537,2001,,
000537,2002,,
000537,2003,47.3823,0.225074
000537,2004,25.2925,0.113297
000537,2005,25.2925,0.113297
000537,2006,20.0354,0.062438
000537,2007,20.0354,0.0505
000537,2008,19.1902,0.040156
000537,2009,19.1902,0.03958
000537,2010,20.0174,0.041129
000537,2011,20.0174,0.043443
000537,2012,20.0174,0.041629
000537,2013,20.8247,0.044863
000537,2014,20.8247,0.043718
000537,2015,20.8247,0.044258
000537,2016,20.8247,0.044299
000537,2017,76.1285,0.58007
000537,2018,76.1285,0.580233
000537,2019,76.1285,0.580179
000537,2020,76.1285,0.580117
000537,2021,76.1285,0.579782
000537,2022,76.1285,0.579719
000537,2023,76.1285,0.579646
000538,2000,,
000538,2001,,
000538,2002,,
000538,2003,51.0005,0.283142
000538,2004,50.9996,0.283631
000538,2005,51.0005,0.284554
000538,2006,45.8128,0.229297
000538,2007,45.8128,0.22909
000538,2008,41.5236,0.196801
000538,2009,41.5236,0.197531
000538,2010,41.5236,0.19735
000538,2011,41.5236,0.197145
000538,2012,41.5236,0.196618
000538,2013,41.5236,0.196594
000538,2014,41.5236,0.19372
000538,2015,41.5236,0.195393
000538,2016,41.5236,0.195308
000538,2017,41.5236,0.196763
000538,2018,41.5236,0.198064
000538,2019,25.1416,0.138374
000538,2020,25.1416,0.137966
000538,2021,25.0375,0.134343
000538,2022,25.0227,0.133098
000538,2023,25.0227,0.129857
000539,2000,,
000539,2001,,
000539,2002,,
000539,2003,50.1541,0.254033
000539,2004,50.1541,0.254012
000539,2005,50.1541,0.254253
000539,2006,46.3176,0.216924
000539,2007,46.3291,0.216532
000539,2008,46.3358,0.217379
000539,2009,46.3396,0.217523
000539,2010,48.9891,0.242208
000539,2011,48.99,0.242238
000539,2012,67.386,0.455026
000539,2013,67.386,0.455026
000539,2014,67.3869,0.455024
000539,2015,67.3869,0.455726
000539,2016,67.3869,0.455704
000539,2017,67.3869,0.455752
000539,2018,67.3869,0.455757
000539,2019,67.3869,0.455757
000539,2020,67.3869,0.455672
000539,2021,67.3869,0.455088
000539,2022,67.3875,0.455068
000539,2023,67.3891,0.455031
000540,2000,,
000540,2001,,
000540,2002,,
000540,2003,33.6451,0.127733
000540,2004,33.6451,0.127733
000540,2005,33.6451,0.127733
000540,2006,33.6451,0.127733
000540,2007,43.2073,0.194274
000540,2008,40.4325,0.175486
000540,2009,40.9999,0.174967
000540,2010,40.9999,0.173075
000540,2011,40.9999,0.17301
000540,2012,41.5289,0.177426
000540,2013,41.2463,0.17581
000540,2014,39.6338,0.163534
000540,2015,41.783,0.178352
000540,2016,44.9696,0.205636
000540,2017,44.8865,0.204838
000540,2019,46.1662,0.21573
000540,2020,46.1662,0.215417
000540,2021,46.1662,0.215413
000540,2022,38.8211,0.153063
000540,2023,,
000541,2000,,
000541,2001,,
000541,2002,,
000541,2003,23.9706,0.058477
000541,2004,23.9706,0.058891
000541,2005,23.9706,0.059422
000541,2006,13.4703,0.030273
000541,2007,13.4703,0.029697
000541,2008,13.4703,0.029841
000541,2009,13.4703,0.029667
000541,2010,13.4703,0.03003
000541,2011,13.4703,0.029577
000541,2012,13.4703,0.029603
000541,2013,13.4703,0.029612
000541,2014,13.4703,0.029865
000541,2015,13.4703,0.032974
000541,2016,13.4703,0.034633
000541,2017,13.4703,0.034633
000541,2018,13.4703,0.034633
000541,2019,13.4703,0.034633
000541,2020,13.4703,0.040069
000541,2021,13.4703,0.041034
000541,2022,13.8397,0.043337
000541,2023,12.1707,0.037725
000542,2000,,
000542,2001,,
000542,2002,,
000542,2003,,
000542,2004,,
000543,2000,,
000543,2001,,
000543,2002,,
000543,2003,60.5426,0.372628
000543,2004,60.5426,0.372889
000543,2005,60.5426,0.372889
000543,2006,54.5385,0.303813
000543,2007,54.5385,0.302835
000543,2008,54.5385,0.30137
000543,2009,54.5385,0.30118
000543,2010,54.5385,0.301166
000543,2011,54.5385,0.300391
000543,2012,54.5385,0.300518
000543,2013,42.6904,0.190233
000543,2014,42.6904,0.186086
000543,2015,42.6904,0.183907
000543,2016,42.6904,0.183838
000543,2017,42.6904,0.183937
000543,2018,42.8116,0.184884
000543,2019,54.9309,0.303212
000543,2020,54.1016,0.293584
000543,2021,54.9309,0.302733
000543,2022,54.9309,0.302594
000543,2023,54.9309,0.302628
000544,2000,,
000544,2001,,
000544,2002,,
000544,2003,34.3415,0.182016
000544,2004,25.3032,0.12906
000544,2005,25.3032,0.129062
000544,2006,34.3415,0.182685
000544,2007,33.1797,0.169939
000544,2008,33.1797,0.169885
000544,2009,33.1797,0.169882
000544,2010,33.1797,0.169896
000544,2011,33.1797,0.169881
000544,2012,32.4375,0.165026
000544,2013,31.5208,0.159178
000544,2014,31.2833,0.15786
000544,2015,29.1962,0.146212
000544,2016,56.618,0.336698
000544,2017,68.7253,0.473716
000544,2018,68.7253,0.475351
000544,2019,68.7253,0.475934
000544,2020,68.7253,0.475396
000544,2021,68.7253,0.475375
000544,2022,68.7253,0.47537
000544,2023,68.7253,0.476292
000545,2000,,
000545,2001,,
000545,2002,,
000545,2003,21.1264,0.081989
000545,2004,29.758,0.109806
000545,2005,29.758,0.109797
000545,2006,25.5066,0.083145
000545,2007,25.5066,0.082128
000545,2008,25.5066,0.066922
000545,2009,25.5066,0.06635
000545,2010,19.1872,0.040979
000545,2011,19.1872,0.043
000545,2012,19.1872,0.042392
000545,2013,46.1593,0.224261
000545,2014,37.2951,0.145181
000545,2015,37.2951,0.142247
000545,2016,37.2951,0.139775
000545,2017,37.2951,0.139535
000545,2018,37.2951,0.139533
000545,2019,37.2951,0.139564
000545,2020,34.2613,0.117946
000545,2021,34.2613,0.117619
000545,2022,34.2613,0.117608
000545,2023,34.2613,0.117626
000546,2000,,
000546,2001,,
000546,2002,,
000546,2003,29.597,0.094333
000546,2004,29.597,0.09434
000546,2005,29.597,0.09434
000546,2006,24.9611,0.066258
000546,2007,25.4482,0.064978
000546,2008,13.6492,0.036378
000546,2009,13.6492,0.035896
000546,2010,13.6492,0.032897
000546,2011,13.6492,0.032777
000546,2012,13.6492,0.032846
000546,2013,13.6492,0.032844
000546,2014,41.0504,0.194551
000546,2015,41.0504,0.192582
000546,2016,40.9629,0.185997
000546,2017,37.4603,0.148644
000546,2018,37.4603,0.148796
000546,2019,32.4508,0.113764
000546,2020,32.4508,0.111075
000546,2021,29.702,0.099821
000546,2022,29.702,0.098449
000546,2023,29.7782,0.096753
000547,2000,,
000547,2001,,
000547,2002,,
000547,2003,24.9504,0.08476
000547,2004,24.9504,0.084754
000547,2005,24.9504,0.084839
000547,2006,19.9603,0.054177
000547,2007,19.9603,0.0465
000547,2008,19.9603,0.044822
000547,2009,19.9603,0.043985
000547,2010,19.9603,0.041584
000547,2011,24.5371,0.065066
000547,2012,22.1477,0.052923
000547,2013,21.6392,0.050404
000547,2014,19.0453,0.041992
000547,2015,8.1242,0.020262
000547,2016,8.1242,0.019795
000547,2017,8.1242,0.019333
000547,2018,7.4203,0.01622
000547,2019,8.9915,0.017132
000547,2020,9.4339,0.018063
000547,2021,9.4441,0.018015
000547,2022,12.1254,0.020627
000547,2023,12.165,0.020605
000548,2000,,
000548,2001,,
000548,2002,,
000548,2003,44.4271,0.197954
000548,2004,44.4271,0.197955
000548,2005,44.4271,0.197956
000548,2006,30.312,0.092734
000548,2007,30.312,0.091892
000548,2008,30.312,0.091901
000548,2009,30.312,0.091956
000548,2010,30.312,0.091927
000548,2011,30.312,0.091913
000548,2012,30.312,0.091919
000548,2013,30.312,0.092136
000548,2014,30.312,0.092252
000548,2015,30.312,0.09217
000548,2016,30.312,0.092601
000548,2017,30.312,0.092439
000548,2018,32.312,0.104574
000548,2019,32.312,0.104617
000548,2020,32.312,0.104552
000548,2021,32.312,0.104696
000548,2022,32.312,0.104563
000548,2023,32.312,0.104673
000549,2000,,
000549,2001,,
000549,2002,,
000549,2003,21.9164,0.056403
000549,2004,21.9164,0.05647
000549,2005,28.1195,0.0855
000549,2006,28.1195,0.088646
000550,2000,,
000550,2001,,
000550,2002,,
000550,2003,41.0299,0.259323
000550,2004,41.0299,0.25925
000550,2005,41.0299,0.259483
000550,2006,41.0299,0.259637
000550,2007,41.0299,0.259139
000550,2008,41.0299,0.259261
000550,2009,41.0299,0.258936
000550,2010,41.0299,0.258982
000550,2011,41.0299,0.259233
000550,2012,41.0299,0.259454
000550,2013,41.0299,0.271114
000550,2014,41.0299,0.271117
000550,2015,41.0299,0.271776
000550,2016,41.0299,0.271736
000550,2017,41.0299,0.271736
000550,2018,41.0299,0.272013
000550,2019,41.0299,0.271781
000550,2020,41.0299,0.271585
000550,2021,41.0299,0.271072
000550,2022,41.0299,0.271063
000550,2023,41.0299,0.27262
000551,2000,,
000551,2001,,
000551,2002,,
000551,2003,41.6893,0.181658
000551,2004,41.6893,0.181658
000551,2005,41.6893,0.181658
000551,2006,33.6977,0.117954
000551,2007,33.6977,0.117399
000551,2008,33.6977,0.115167
000551,2009,33.6977,0.114114
000551,2010,33.6979,0.114905
000551,2011,34.0953,0.118252
000551,2012,34.0953,0.117286
000551,2013,34.0953,0.117901
000551,2014,34.0953,0.117512
000551,2015,34.3288,0.120161
000551,2016,34.3288,0.120308
000551,2017,34.3288,0.121688
000551,2018,35.7741,0.131969
000551,2019,35.7741,0.132462
000551,2020,35.7741,0.132049
000551,2021,35.7741,0.133119
000551,2022,35.5709,0.12983
000551,2023,35.5709,0.129901
000552,2000,,
000552,2001,,
000552,2002,,
000552,2003,41.6327,0.178008
000552,2004,41.6327,0.178008
000552,2005,41.6327,0.178008
000552,2006,46.778,0.221813
000552,2007,46.9374,0.220358
000552,2008,46.9495,0.220474
000552,2009,47.1093,0.221964
000552,2010,47.1093,0.222709
000552,2011,47.1093,0.222482
000552,2012,47.1135,0.222053
000552,2013,73.8294,0.545085
000552,2014,73.8294,0.54509
000552,2015,46.4153,0.221703
000552,2016,46.4153,0.221298
000552,2017,46.4153,0.221148
000552,2018,46.4153,0.221148
000552,2019,46.4153,0.221148
000552,2020,46.4153,0.220593
000552,2021,45.1535,0.207158
000552,2022,42.3277,0.181534
000552,2023,50.1566,0.260047
000553,2000,,
000553,2001,,
000553,2002,,
000553,2003,27.5209,0.075894
000553,2004,27.5209,0.075904
000553,2005,27.5209,0.075883
000553,2006,20.152,0.040708
000553,2007,20.0173,0.040152
000553,2008,20.0173,0.040612
000553,2009,20.0173,0.040235
000553,2010,20.0173,0.040192
000553,2011,20.0173,0.040173
000553,2012,20.152,0.040698
000553,2013,20.152,0.052891
000553,2014,20.152,0.051992
000553,2015,20.152,0.052061
000553,2016,20.152,0.051964
000553,2017,77.3268,0.600585
000553,2018,74.0177,0.550659
000553,2019,74.0177,0.550709
000553,2020,72.8824,0.534225
000553,2021,78.4672,0.615971
000553,2022,78.4672,0.615971
000553,2023,78.4672,0.615911
000554,2000,,
000554,2001,,
000554,2002,,
000554,2003,38.6764,0.150639
000554,2004,38.6764,0.150643
000554,2005,38.6764,0.149609
000554,2006,38.6764,0.149731
000554,2007,24.5719,0.060426
000554,2008,24.5719,0.060752
000554,2009,24.5719,0.06087
000554,2010,24.5719,0.060965
000554,2011,24.5719,0.06233
000554,2012,24.5719,0.060881
000554,2013,24.5719,0.060923
000554,2014,24.5719,0.061195
000554,2015,24.5719,0.060682
000554,2016,24.5719,0.060859
000554,2017,24.5719,0.060768
000554,2018,24.5719,0.060977
000554,2019,24.5719,0.06078
000554,2020,24.5719,0.060683
000554,2021,24.5719,0.063195
000554,2022,24.5719,0.062885
000554,2023,24.5719,0.061831
000555,2000,,
000555,2001,,
000555,2002,,
000555,2003,24.3158,0.121556
000555,2004,24.3158,0.095973
000555,2005,24.3158,0.095973
000555,2006,21.9547,0.05863
000555,2007,21.9547,0.053064
000555,2008,21.9547,0.049469
000555,2009,21.9547,0.049986
000555,2010,21.9547,0.048611
000555,2011,21.9547,0.048662
000555,2012,21.9547,0.049111
000555,2013,45.1678,0.247689
000555,2014,43.1161,0.225698
000555,2015,42.4423,0.21223
000555,2016,40.4326,0.190098
000555,2017,40.4326,0.18901
000555,2018,40.4326,0.177668
000555,2019,40.143,0.171296
000555,2020,39.9214,0.166622
000555,2021,39.7594,0.165267
000555,2022,39.6013,0.162456
000555,2023,39.6013,0.16038
000556,2000,,
000556,2001,,
000556,2002,,
000557,2000,,
000557,2001,,
000557,2002,,
000557,2003,12.6257,0.031016
000557,2004,12.6257,0.031016
000557,2005,12.6257,0.031016
000557,2006,9.6335,0.015795
000557,2007,4.8343,0.00376
000557,2008,13.2323,0.01887
000557,2009,3.6355,0.002703
000557,2010,3.6355,0.001433
000557,2014,14.6371,0.021607
000557,2015,14.6371,0.021487
000557,2016,29.4725,0.119385
000557,2017,29.4725,0.118712
000557,2018,29.4725,0.118712
000557,2019,29.4725,0.118712
000557,2020,29.4725,0.118712
000557,2021,29.4725,0.116283
000557,2022,17.1886,0.082827
000557,2023,17.1886,0.081628
000558,2000,,
000558,2001,,
000558,2002,,
000558,2003,29.4345,0.094691
000558,2004,29.4345,0.094691
000558,2005,29.4345,0.094691
000558,2006,28.137,0.081296
000558,2007,65.9345,0.435594
000558,2008,65.9345,0.435799
000558,2009,65.9345,0.435621
000558,2010,65.9345,0.43553
000558,2011,65.9345,0.436456
000558,2012,50.0683,0.276151
000558,2013,50.0683,0.276157
000558,2014,47.6969,0.244401
000558,2015,47.6969,0.241277
000558,2016,47.6969,0.23348
000558,2017,47.6969,0.233375
000558,2018,47.6969,0.231322
000558,2019,29.9,0.121426
000558,2020,29.9,0.112326
000558,2021,29.9,0.104137
000558,2022,29.9,0.098516
000558,2023,29.9,0.096698
000559,2000,,
000559,2001,,
000559,2002,,
000559,2003,58.5216,0.343413
000559,2004,58.5216,0.343402
000559,2005,58.5216,0.343487
000559,2006,61.0483,0.374144
000559,2007,61.0483,0.375039
000559,2008,61.0483,0.373677
000559,2009,61.0483,0.373627
000559,2010,51.5291,0.268101
000559,2011,51.5291,0.26795
000559,2012,51.5291,0.266098
000559,2013,51.5291,0.266057
000559,2014,51.5291,0.26599
000559,2015,51.5291,0.266673
000559,2016,51.5291,0.266345
000559,2017,56.5019,0.320908
000559,2018,56.5085,0.320881
000559,2019,56.5085,0.321004
000559,2020,63.7571,0.407136
000559,2021,63.97,0.409921
000559,2022,63.97,0.409737
000559,2023,63.97,0.409745
000560,2000,,
000560,2001,,
000560,2002,,
000560,2003,24.0044,0.077045
000560,2004,24.0044,0.083692
000560,2005,24.0044,0.083692
000560,2006,34.5476,0.121193
000560,2007,35.128,0.126398
000560,2008,35.0536,0.128832
000560,2009,31.1274,0.101692
000560,2010,31.1274,0.099508
000560,2011,25.4273,0.099588
000560,2012,25.4273,0.098633
000560,2013,24.3996,0.091206
000560,2014,24.6275,0.093767
000560,2015,19.337,0.071197
000560,2016,19.337,0.071197
000560,2017,13.922,0.041207
000560,2018,17.4498,0.048696
000560,2019,17.4498,0.04784
000560,2020,17.4497,0.046834
000560,2021,17.4497,0.046834
000560,2022,17.4497,0.045951
000560,2023,17.4497,0.042447
000561,2000,,
000561,2001,,
000561,2002,,
000561,2003,29.9805,0.092228
000561,2004,29.9805,0.092228
000561,2005,29.9805,0.092228
000561,2006,29.9805,0.092228
000561,2007,29.9805,0.092228
000561,2008,29.9805,0.095024
000561,2009,14.2758,0.028621
000561,2010,42.3073,0.196
000561,2011,42.3073,0.196093
000561,2012,42.3073,0.195835
000561,2013,42.3073,0.195801
000561,2014,42.3073,0.196071
000561,2015,42.3073,0.196337
000561,2016,42.3073,0.19655
000561,2017,41.733,0.190798
000561,2018,41.6829,0.19004
000561,2019,41.6883,0.190109
000561,2020,41.6883,0.190423
000561,2021,40.6377,0.181726
000561,2022,34.0869,0.132876
000561,2023,33.1801,0.126694
000562,2000,,
000562,2001,,
000562,2002,,
000562,2003,37.2753,0.146197
000562,2004,40.0719,0.167829
000562,2005,40.0719,0.167829
000562,2006,66.6746,0.44729
000562,2007,66.8772,0.448111
000562,2008,65.9208,0.434973
000562,2009,66.0534,0.436579
000562,2010,66.0534,0.436432
000562,2011,66.0534,0.436452
000562,2012,60.0192,0.362314
000562,2013,60.0192,0.360572
000562,2014,,
000563,2000,,
000563,2001,,
000563,2002,,
000563,2003,48.8055,0.240185
000563,2004,48.8055,0.240192
000563,2005,51.0845,0.262466
000563,2006,44.781,0.201687
000563,2007,44.3444,0.197718
000563,2008,44.3444,0.19753
000563,2009,44.3444,0.196983
000563,2010,44.3444,0.197006
000563,2011,44.3444,0.198012
000563,2012,34.5774,0.196498
000563,2013,34.5774,0.194447
000563,2014,34.5774,0.194439
000563,2015,34.5779,0.166658
000563,2016,34.5779,0.166658
000563,2017,34.5779,0.165976
000563,2018,35.0457,0.170355
000563,2019,34.5757,0.166714
000563,2020,34.5757,0.166609
000563,2021,34.5757,0.16661
000563,2022,26.8008,0.103721
000563,2023,26.8008,0.103705
000564,2000,,
000564,2001,,
000564,2002,,
000564,2003,25.6452,0.066398
000564,2004,25.6452,0.066402
000564,2005,25.6452,0.066402
000564,2006,19.1625,0.037141
000564,2007,19.1625,0.037067
000564,2008,19.1625,0.037156
000564,2009,19.1625,0.038334
000564,2010,28.1849,0.08001
000564,2011,28.1849,0.080468
000564,2012,39.2912,0.165149
000564,2013,34.6843,0.133089
000564,2014,39.2912,0.154588
000564,2015,39.7135,0.177793
000564,2016,15.3142,0.03969
000564,2017,15.3142,0.038207
000564,2018,15.3142,0.036696
000564,2019,15.3142,0.036696
000564,2020,15.3803,0.037014
000564,2021,49.3524,0.247133
000564,2022,41.498,0.17582
000564,2023,41.4689,0.175578
000565,2000,,
000565,2001,,
000565,2002,,
000565,2003,49.5991,0.246135
000565,2004,49.5991,0.246037
000565,2005,49.5991,0.246079
000565,2006,40.5269,0.165262
000565,2007,40.5269,0.166345
000565,2008,40.5269,0.164464
000565,2009,40.5269,0.166043
000565,2010,40.5269,0.164373
000565,2011,40.5269,0.164468
000565,2012,40.5384,0.164673
000565,2013,40.5384,0.164479
000565,2014,40.5384,0.164844
000565,2015,40.5471,0.164472
000565,2016,40.5471,0.164498
000565,2017,40.5471,0.164543
000565,2018,40.5471,0.164532
000565,2019,40.5471,0.164535
000565,2020,40.5471,0.164547
000565,2021,40.5471,0.1647
000565,2022,40.5471,0.164509
000565,2023,40.5471,0.16463
000566,2000,,
000566,2001,,
000566,2002,,
000566,2003,26.296,0.08621
000566,2004,26.296,0.089649
000566,2005,19.6505,0.051608
000566,2006,20.3396,0.054298
000566,2007,20.3416,0.053529
000566,2008,19.6146,0.051856
000566,2009,19.8015,0.046679
000566,2010,19.662,0.046456
000566,2011,21.6751,0.055006
000566,2012,21.6751,0.055208
000566,2013,21.6751,0.055901
000566,2014,22.4786,0.056571
000566,2015,29.6076,0.09243
000566,2016,34.084,0.120413
000566,2017,27.8714,0.093481
000566,2018,24.9896,0.082464
000566,2019,16.9056,0.051797
000566,2020,22.2301,0.071155
000566,2021,22.8918,0.073108
000566,2022,22.8918,0.072114
000566,2023,22.8918,0.070688
000567,2000,,
000567,2001,,
000567,2002,,
000567,2003,26.931,0.080788
000567,2004,26.931,0.086414
000567,2005,26.931,0.086414
000567,2006,21.3821,0.055948
000567,2007,22.3334,0.058524
000567,2008,22.35,0.05443
000567,2009,22.35,0.054371
000567,2010,22.35,0.054048
000567,2011,22.35,0.05421
000567,2012,22.35,0.05409
000567,2013,22.35,0.054355
000567,2014,22.35,0.054006
000567,2015,22.35,0.056411
000567,2016,22.35,0.054619
000567,2017,22.35,0.054258
000567,2018,65.8046,0.439265
000567,2019,65.8046,0.439259
000567,2020,65.8046,0.439258
000567,2021,65.8046,0.439266
000567,2022,65.8046,0.439303
000567,2023,65.8046,0.439312
000568,2000,,
000568,2001,,
000568,2002,,
000568,2003,69.5604,0.485954
000568,2004,69.5604,0.48396
000568,2005,60.4285,0.365682
000568,2006,58.3481,0.341475
000568,2007,53.5202,0.287193
000568,2008,53.5202,0.287235
000568,2009,21.5171,0.101868
000568,2010,21.5171,0.101723
000568,2011,21.5171,0.101932
000568,2012,21.4551,0.101472
000568,2013,21.3942,0.100692
000568,2014,25.7211,0.124109
000568,2015,26.6098,0.129634
000568,2016,28.1137,0.147845
000568,2017,26.0173,0.130885
000568,2018,26.0173,0.132005
000568,2019,26.0173,0.13162
000568,2020,26.0173,0.131569
000568,2021,26.0173,0.132269
000568,2022,25.891,0.131325
000568,2023,25.8894,0.131263
000569,2000,,
000569,2001,,
000569,2002,,
000569,2003,57.9474,0.339702
000569,2004,57.9474,0.339702
000569,2005,57.9474,0.339702
000569,2006,53.4017,0.288497
000569,2007,53.4017,0.288207
000569,2008,53.4017,0.306653
000569,2009,,
000570,2000,,
000570,2001,,
000570,2002,,
000570,2003,40.9246,0.167734
000570,2004,40.9246,0.167727
000570,2005,40.9246,0.167778
000570,2006,31.4314,0.099061
000570,2007,31.4314,0.099036
000570,2008,31.4314,0.09902
000570,2009,30.0152,0.090101
000570,2010,30.0152,0.090176
000570,2011,30.0152,0.0901
000570,2012,30.0152,0.090145
000570,2013,30.0152,0.090318
000570,2014,30.0152,0.090291
000570,2015,30.4334,0.092799
000570,2016,30.4334,0.09348
000570,2017,30.4334,0.092678
000570,2018,30.4334,0.092678
000570,2019,30.4334,0.092686
000570,2020,30.4334,0.092898
000570,2021,32.261,0.104765
000570,2022,32.261,0.10418
000570,2023,32.261,0.10414
000571,2000,,
000571,2001,,
000571,2002,,
000571,2003,17.4509,0.061017
000571,2004,17.4509,0.061017
000571,2005,15.0904,0.048144
000571,2006,12.1568,0.027383
000571,2007,12.1568,0.026006
000571,2008,12.1568,0.022647
000571,2009,12.1568,0.020252
000571,2010,12.1568,0.019956
000571,2011,12.1568,0.019477
000571,2012,12.1568,0.019537
000571,2013,12.1568,0.019551
000571,2014,10.992,0.017109
